,comment,user,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,shot,com
699,@陈冠希,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.74805692545,2.6817569924,2.65576520498,0.385314787316,2.05298835104,1.08159055241,0.218131186509,2.40233225253,1.11087714887,2.07323183245,3.02597201697,3.87411948708,0.898169693586,3.38780675063,3.19222196231,2.31021979602,0.511624149507,3.84467404621,2.83496422308,3.94622092875,2,166
1813,古惑仔画风的警察,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.02133221247,2.92158713359,2.96719372979,0.698696100979,2.35275055527,1.32772389121,0.513009124615,2.72041103342,1.33264083396,2.26979821748,3.15649802015,0.580209249728,3.45318824084,3.333885572,3.42440165346,2.6487972912,0.70825268701,0.985747060255,3.86649399174,2.14790101579,9,17
1554,哈哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.9675369019,2.86823621986,2.90534333497,0.637010975706,2.3092511971,1.26863780142,0.466721799814,2.66849017368,1.30419157999,2.23153085183,3.13604883319,3.34187499127,3.91230880501,3.85573758694,2.54971760053,3.76742100542,3.64467156728,3.52546132217,0.5298977236,3.92944596521,7,38
1552,2333333好直接的答案,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.96809237081,2.86871823855,2.90577279591,0.637476047835,2.30985421965,1.26851042842,0.466769184964,2.66902590229,1.30444707509,2.23100232653,3.13604883319,3.34187499127,3.91230880501,3.85573758694,2.54971760053,3.76742100542,3.64467156728,3.52546132217,0.5298977236,3.92944596521,7,36
525,哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.65982930865,2.57320354003,2.62585294647,0.291356404041,1.96377469948,1.01253416239,0.200996790175,2.29167139336,1.02757833465,1.95936025639,3.25579792208,1.51819825204,2.81379257539,1.36279759338,1.14994513102,3.97353036243,2.11720730113,3.55560370471,3.98746927958,3.97845114515,1,237
479,噗,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.63158418626,2.56080021408,2.60163073634,0.27906035208,1.95438839536,0.97677624522,0.18174905101,2.26047231669,0.991701598486,1.92410255737,3.25579792208,1.51819825204,2.81379257539,1.36279759338,1.14994513102,3.97353036243,2.11720730113,3.55560370471,3.98746927958,3.97845114515,1,191
1547,社团名是禁忌么,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.96765088525,2.86813227385,2.90515001433,0.636721587548,2.30971610092,1.26786110277,0.465767355391,2.66834676981,1.30419791776,2.22979939296,3.13604883319,3.34187499127,3.91230880501,3.85573758694,2.54971760053,3.76742100542,3.64467156728,3.52546132217,0.5298977236,3.92944596521,7,31
543,哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6699120348,2.58218956143,2.63158948927,0.299251990107,1.97102859623,1.02242334033,0.205015173273,2.30361530735,1.03839889185,1.97210287676,3.02597201697,3.87411948708,0.898169693586,3.38780675063,3.19222196231,2.31021979602,0.511624149507,3.84467404621,2.83496422308,3.94622092875,2,10
1855,没错就是这么吊,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.0277487228,2.9221059884,2.97446602576,0.705815321812,2.35999888027,1.33314783487,0.51399505146,2.72163172126,1.34086874232,2.27409138058,3.15649802015,0.580209249728,3.45318824084,3.333885572,3.42440165346,2.6487972912,0.70825268701,0.985747060255,3.86649399174,2.14790101579,9,59
1858,哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.02657895713,2.92072779253,2.97324649489,0.704692530281,2.3589436701,1.33240175391,0.513315922845,2.720302774,1.34083373879,2.27428114852,3.15649802015,0.580209249728,3.45318824084,3.333885572,3.42440165346,2.6487972912,0.70825268701,0.985747060255,3.86649399174,2.14790101579,9,62
1505,哈哈哈哈哈喜剧无误,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.95839872193,2.85824883237,2.89502452761,0.626178819703,2.30050853218,1.25691676677,0.454745337343,2.65684755173,1.30156314336,2.22017647381,1.83854599883,2.28318217915,0.766145470573,1.72508383583,3.32139411894,3.25463692852,3.98374539145,3.96288173962,1.86724575167,2.16553582085,6,157
741,哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.76514289329,2.69761659827,2.67274387881,0.403315150536,2.06735990724,1.08468254096,0.236748519093,2.42468574542,1.12922977868,2.0804041479,3.10254822504,2.57899522172,3.6752325653,2.98525266972,2.39421619211,0.128198499852,3.92886454598,3.98556446491,3.29617764253,0.63317658333,3,33
1485,哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.95591599225,2.85521957806,2.8939232088,0.623828331995,2.29613646711,1.25263015261,0.44957463972,2.65164290024,1.29909572405,2.21732564298,1.83854599883,2.28318217915,0.766145470573,1.72508383583,3.32139411894,3.25463692852,3.98374539145,3.96288173962,1.86724575167,2.16553582085,6,137
1484,进去菊花残,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.95805753558,2.85702484236,2.89622112611,0.625495928862,2.2978801565,1.25386319124,0.450313937637,2.6535072875,1.2997892362,2.21802713815,1.83854599883,2.28318217915,0.766145470573,1.72508383583,3.32139411894,3.25463692852,3.98374539145,3.96288173962,1.86724575167,2.16553582085,6,136
1480,有小胡子更性感,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.95812088918,2.85684648751,2.89656237123,0.625403622866,2.29741065515,1.25340170594,0.44960199529,2.65303981014,1.29973431423,2.2178641333,1.83854599883,2.28318217915,0.766145470573,1.72508383583,3.32139411894,3.25463692852,3.98374539145,3.96288173962,1.86724575167,2.16553582085,6,132
537,哈哈哈哈哈哈哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.66664756581,2.57801205195,2.6306167137,0.295602696718,1.96758670314,1.01993283846,0.204463514569,2.29946980487,1.03534322667,1.96784860757,3.02597201697,3.87411948708,0.898169693586,3.38780675063,3.19222196231,2.31021979602,0.511624149507,3.84467404621,2.83496422308,3.94622092875,2,4
375,哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.55039516309,2.52196216741,2.53122359775,0.245680411238,1.92496006151,0.87933007628,0.130075685414,2.17225746463,0.893905152097,1.8258411235,3.25579792208,1.51819825204,2.81379257539,1.36279759338,1.14994513102,3.97353036243,2.11720730113,3.55560370471,3.98746927958,3.97845114515,1,87
1054,当牛郎？,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.8591780669,2.7691306485,2.79721470944,0.515426793447,2.17007135544,1.1339452571,0.362317623153,2.53925719529,1.24434029345,2.14481928847,1.82183850897,0.978662799211,3.20588910769,3.51680630806,3.7865716103,3.633179704,2.90169320738,1.87708873337,3.18164990897,3.90353331491,4,125
480,哈哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.63115492926,2.55978843813,2.60106057068,0.279381182712,1.95361306863,0.977612431909,0.182400713575,2.26037684056,0.992533720811,1.92436401892,3.25579792208,1.51819825204,2.81379257539,1.36279759338,1.14994513102,3.97353036243,2.11720730113,3.55560370471,3.98746927958,3.97845114515,1,192
524,2333333333333333,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.65929545841,2.57301729731,2.62540695794,0.291094284449,1.96363432431,1.01177756408,0.200577731416,2.29105954711,1.0268196228,1.95864719717,3.25579792208,1.51819825204,2.81379257539,1.36279759338,1.14994513102,3.97353036243,2.11720730113,3.55560370471,3.98746927958,3.97845114515,1,236
1646,为什么觉得好帅,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.98768240331,2.88928751002,2.9301406733,0.661146191132,2.32616808266,1.29181369471,0.488866284763,2.69079885366,1.30794776268,2.25470555413,3.13604883319,3.34187499127,3.91230880501,3.85573758694,2.54971760053,3.76742100542,3.64467156728,3.52546132217,0.5298977236,3.92944596521,7,130
662,抿嘴好评,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.73067871959,2.660115545,2.65026065887,0.366260737071,2.03517158274,1.06789040477,0.214788116001,2.38032978621,1.09427284282,2.05054229027,3.02597201697,3.87411948708,0.898169693586,3.38780675063,3.19222196231,2.31021979602,0.511624149507,3.84467404621,2.83496422308,3.94622092875,2,129
1927,哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.03817746106,2.92291090528,2.98592956822,0.716928046511,2.37151257241,1.34212826088,0.515940573553,2.72397196192,1.35498501061,2.28214792728,3.15649802015,0.580209249728,3.45318824084,3.333885572,3.42440165346,2.6487972912,0.70825268701,0.985747060255,3.86649399174,2.14790101579,9,131
579,哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.68937867376,2.60709847357,2.63740994685,0.320983198693,1.99154943033,1.03725474449,0.208295615813,2.32832224563,1.05659607091,1.99745125104,3.02597201697,3.87411948708,0.898169693586,3.38780675063,3.19222196231,2.31021979602,0.511624149507,3.84467404621,2.83496422308,3.94622092875,2,46
1931,哈哈哈哈94你,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.0389505593,2.92316491759,2.98674751557,0.717760948905,2.37236144195,1.34278522694,0.516149330828,2.72430308141,1.35586399838,2.28266938171,3.15649802015,0.580209249728,3.45318824084,3.333885572,3.42440165346,2.6487972912,0.70825268701,0.985747060255,3.86649399174,2.14790101579,9,135
499,神父你转行了,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.64360025452,2.56596233142,2.61190726839,0.284361972207,1.9582935205,0.992180319893,0.19006877952,2.27379773283,1.00715590708,1.93921282676,3.25579792208,1.51819825204,2.81379257539,1.36279759338,1.14994513102,3.97353036243,2.11720730113,3.55560370471,3.98746927958,3.97845114515,1,211
1755,白净柔软哈哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.00753001495,2.91020912211,2.95263202086,0.68422970664,2.34100903828,1.31456855926,0.505595262896,2.70972934019,1.32067304924,2.2657352375,3.61893017087,3.70536879909,3.86647384968,3.97890954458,2.7410526938,3.84494452785,2.31121321914,3.13043860032,3.07061775397,0.548434932836,8,69
1754,233333333333333333,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.00809151701,2.91072436401,2.95311746768,0.684716277385,2.34155432344,1.31459659326,0.505823053986,2.71035236519,1.32078803938,2.26578175701,3.61893017087,3.70536879909,3.86647384968,3.97890954458,2.7410526938,3.84494452785,2.31121321914,3.13043860032,3.07061775397,0.548434932836,8,68
1751,噗人模狗样,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.00907931635,2.9114695522,2.95414298845,0.685208527561,2.34248740933,1.3154687289,0.506365709464,2.71136714183,1.32104008743,2.26648787894,3.61893017087,3.70536879909,3.86647384968,3.97890954458,2.7410526938,3.84494452785,2.31121321914,3.13043860032,3.07061775397,0.548434932836,8,65
1746,人模狗样+1,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.00894335259,2.91119903286,2.95391615169,0.684434468298,2.34235666647,1.31492959729,0.505997992754,2.71131993608,1.32072631848,2.26704896008,3.61893017087,3.70536879909,3.86647384968,3.97890954458,2.7410526938,3.84494452785,2.31121321914,3.13043860032,3.07061775397,0.548434932836,8,60
422,就是喜剧啊,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.58837295,2.53986228233,2.56409237755,0.261459296518,1.93852044529,0.925360161221,0.154553325554,2.21364460482,0.940098353382,1.87206359683,3.25579792208,1.51819825204,2.81379257539,1.36279759338,1.14994513102,3.97353036243,2.11720730113,3.55560370471,3.98746927958,3.97845114515,1,134
1948,阴沟里翻船23333333报应,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.04211437629,2.92420251975,2.99011739213,0.720991774411,2.37565430692,1.34506990758,0.517027640732,2.72575252787,1.35918087246,2.28440336688,3.15649802015,0.580209249728,3.45318824084,3.333885572,3.42440165346,2.6487972912,0.70825268701,0.985747060255,3.86649399174,2.14790101579,9,152
1723,哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.000844639,2.90337872053,2.9454859248,0.676895825995,2.33592890089,1.30749511385,0.501323885808,2.70393536098,1.31503290983,2.26470030045,3.61893017087,3.70536879909,3.86647384968,3.97890954458,2.7410526938,3.84494452785,2.31121321914,3.13043860032,3.07061775397,0.548434932836,8,37
1776,哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.01182979165,2.91461944359,2.95721930087,0.688959365374,2.34425876822,1.31914546927,0.508333945116,2.71344483878,1.3243288903,2.26637471839,3.61893017087,3.70536879909,3.86647384968,3.97890954458,2.7410526938,3.84494452785,2.31121321914,3.13043860032,3.07061775397,0.548434932836,8,90
1951,什么意思点错相,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.04408812096,2.92533914689,2.9923128344,0.722836228503,2.37759570768,1.34696590012,0.517886622577,2.7270648465,1.36069687898,2.28538515491,3.15649802015,0.580209249728,3.45318824084,3.333885572,3.42440165346,2.6487972912,0.70825268701,0.985747060255,3.86649399174,2.14790101579,9,155
1722,蛇精病2333333333333,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.00156327976,2.9040424778,2.94614264495,0.677543367325,2.33660747559,1.30766155377,0.501655194495,2.7047044454,1.31525488275,2.26478769901,3.61893017087,3.70536879909,3.86647384968,3.97890954458,2.7410526938,3.84494452785,2.31121321914,3.13043860032,3.07061775397,0.548434932836,8,36
1715,哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.99923317323,2.90172911159,2.94376458512,0.675124663042,2.3347076978,1.30578519779,0.500295175882,2.70254084877,1.31366728412,2.26445613454,3.61893017087,3.70536879909,3.86647384968,3.97890954458,2.7410526938,3.84494452785,2.31121321914,3.13043860032,3.07061775397,0.548434932836,8,29
1714,哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.99907388596,2.90156601971,2.9435944022,0.674949531265,2.33458705031,1.30561596249,0.50019344779,2.70240306246,1.31353213082,2.26443199517,3.61893017087,3.70536879909,3.86647384968,3.97890954458,2.7410526938,3.84494452785,2.31121321914,3.13043860032,3.07061775397,0.548434932836,8,28
1701,哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.99641638945,2.89884649769,2.94075594186,0.67203113499,2.33257265358,1.30279676456,0.498497950563,2.70010300857,1.31128255639,2.26402732321,3.61893017087,3.70536879909,3.86647384968,3.97890954458,2.7410526938,3.84494452785,2.31121321914,3.13043860032,3.07061775397,0.548434932836,8,15
1696,哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.99538378687,2.89778977146,2.93965302344,0.670897130987,2.33178986418,1.30170145085,0.497839159563,2.69920929687,1.31040868416,2.26387044931,3.61893017087,3.70536879909,3.86647384968,3.97890954458,2.7410526938,3.84494452785,2.31121321914,3.13043860032,3.07061775397,0.548434932836,8,10
535,哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.66565310617,2.57673847202,2.63032169644,0.294489163757,1.96653728674,1.01917394926,0.204295665049,2.29820628036,1.03441182871,1.96655180118,3.02597201697,3.87411948708,0.898169693586,3.38780675063,3.19222196231,2.31021979602,0.511624149507,3.84467404621,2.83496422308,3.94622092875,2,2
1684,哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.99286323016,2.8951973348,2.93690155476,0.668086383708,2.32986053198,1.29898210878,0.496058699321,2.69694234419,1.3085002716,2.26312334309,3.13604883319,3.34187499127,3.91230880501,3.85573758694,2.54971760053,3.76742100542,3.64467156728,3.52546132217,0.5298977236,3.92944596521,7,168
1656,配音喜感+1,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.99065776367,2.89226360809,2.93339054648,0.663636993496,2.32821624841,1.29463075823,0.491393021539,2.69405329509,1.30904986278,2.25808660441,3.13604883319,3.34187499127,3.91230880501,3.85573758694,2.54971760053,3.76742100542,3.64467156728,3.52546132217,0.5298977236,3.92944596521,7,140
1655,biubiu,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.98973068702,2.89139581992,2.93244507037,0.663155150891,2.32755877619,1.29400958756,0.490956285103,2.69313986087,1.30864027159,2.25729616428,3.13604883319,3.34187499127,3.91230880501,3.85573758694,2.54971760053,3.76742100542,3.64467156728,3.52546132217,0.5298977236,3.92944596521,7,139
1794,哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.0154632326,2.91833709238,2.96110035942,0.692949296318,2.34701378692,1.32299997671,0.510652660056,2.71659008984,1.32740378951,2.26692971653,3.61893017087,3.70536879909,3.86647384968,3.97890954458,2.7410526938,3.84494452785,2.31121321914,3.13043860032,3.07061775397,0.548434932836,8,108
522,哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.65826580253,2.57247431856,2.62450166449,0.290702050476,1.96322235582,1.01062623518,0.199980231455,2.28996398247,1.02566371326,1.95744986064,3.25579792208,1.51819825204,2.81379257539,1.36279759338,1.14994513102,3.97353036243,2.11720730113,3.55560370471,3.98746927958,3.97845114515,1,234
1777,贱人,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.01443865351,2.91690337431,2.95987516955,0.691072175415,2.3465195375,1.32119989947,0.509793249043,2.71600294147,1.32562562788,2.26736798687,3.61893017087,3.70536879909,3.86647384968,3.97890954458,2.7410526938,3.84494452785,2.31121321914,3.13043860032,3.07061775397,0.548434932836,8,91
1685,鬼畜笑,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.99493049992,2.89698910418,2.93903915133,0.66965332284,2.33173954218,1.30033526069,0.497186991569,2.69900293194,1.30937350102,2.26393416792,3.13604883319,3.34187499127,3.91230880501,3.85573758694,2.54971760053,3.76742100542,3.64467156728,3.52546132217,0.5298977236,3.92944596521,7,169
1474,哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.95457868869,2.85356319825,2.89335851153,0.622574741648,2.29373168966,1.25027687189,0.446697232668,2.64877478601,1.29774554541,2.21576095209,1.83854599883,2.28318217915,0.766145470573,1.72508383583,3.32139411894,3.25463692852,3.98374539145,3.96288173962,1.86724575167,2.16553582085,6,126
1455,惊吓派对,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.95445469742,2.85253492524,2.89476239744,0.62205618476,2.29132374063,1.24740041919,0.442474810679,2.64570571271,1.29610828475,2.2137299711,1.83854599883,2.28318217915,0.766145470573,1.72508383583,3.32139411894,3.25463692852,3.98374539145,3.96288173962,1.86724575167,2.16553582085,6,107
1203,哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.89411592089,2.79487343909,2.8425137263,0.563507438716,2.22007198415,1.18138739604,0.392651992528,2.57270632358,1.27192136003,2.18126532614,3.98941833173,3.46616823108,3.98851569421,3.96140196904,3.98359004208,3.61135264582,1.65830438226,3.67455202613,0.817684068824,1.36727486398,5,66
1206,哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.89503752727,2.79567415906,2.84343504469,0.56442193404,2.22099174102,1.18222085271,0.393035466813,2.57355551766,1.27211130106,2.18158165531,3.98941833173,3.46616823108,3.98851569421,3.96140196904,3.98359004208,3.61135264582,1.65830438226,3.67455202613,0.817684068824,1.36727486398,5,69
1209,哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.89587065334,2.79639811404,2.84426825234,0.565249119891,2.22182373163,1.1829742854,0.39338221056,2.57432301961,1.27228241101,2.18186706984,3.98941833173,3.46616823108,3.98851569421,3.96140196904,3.98359004208,3.61135264582,1.65830438226,3.67455202613,0.817684068824,1.36727486398,5,72
218,哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.35636875938,2.37303943508,2.34919412279,0.200509031871,1.81151421652,0.740474797348,0.070933122477,1.98724769853,0.754058849924,1.64535126714,3.95393050443,3.98190350013,3.94189163557,0.336449367006,3.0396775935,1.24249902624,0.119024085521,3.33455417951,1.26529274205,2.76086013267,0,218
1223,233333333333333333,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.90112846965,2.80109350177,2.84946606417,0.5704264914,2.22695832334,1.18714027617,0.395802563761,2.5793612673,1.27364752994,2.18351948326,3.98941833173,3.46616823108,3.98851569421,3.96140196904,3.98359004208,3.61135264582,1.65830438226,3.67455202613,0.817684068824,1.36727486398,5,86
1233,哈哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.9032700752,2.80282758663,2.85166658319,0.57259058931,2.22920862923,1.18966305332,0.396460872438,2.58114049021,1.27380503012,2.18440359225,3.98941833173,3.46616823108,3.98851569421,3.96140196904,3.98359004208,3.61135264582,1.65830438226,3.67455202613,0.817684068824,1.36727486398,5,96
215,2333333333333333,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.34983393745,2.36645838103,2.34267919798,0.199952968303,1.80649041759,0.738421268617,0.0707364065245,1.98173654506,0.75196764909,1.64078828118,3.95393050443,3.98190350013,3.94189163557,0.336449367006,3.0396775935,1.24249902624,0.119024085521,3.33455417951,1.26529274205,2.76086013267,0,215
1201,哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.89353004259,2.79436429536,2.84192803134,0.562925709639,2.21948705925,1.18085754489,0.392408256976,2.57216651913,1.27180103225,2.18106465899,3.98941833173,3.46616823108,3.98851569421,3.96140196904,3.98359004208,3.61135264582,1.65830438226,3.67455202613,0.817684068824,1.36727486398,5,64
1248,哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.90793605723,2.80688210047,2.85633189201,0.577219365161,2.23386519983,1.1938801832,0.398401821421,2.58543936217,1.27476464853,2.18600256309,3.98941833173,3.46616823108,3.98851569421,3.96140196904,3.98359004208,3.61135264582,1.65830438226,3.67455202613,0.817684068824,1.36727486398,5,111
917,哈哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.8307158428,2.75213617929,2.75041634893,0.466298380707,2.11795577039,1.08741029603,0.31965765977,2.50886771234,1.19880695549,2.09382380585,3.10254822504,2.57899522172,3.6752325653,2.98525266972,2.39421619211,0.128198499852,3.92886454598,3.98556446491,3.29617764253,0.63317658333,3,209
908,哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.82788504285,2.74978214934,2.747062832,0.46357588763,2.11577065509,1.08729463743,0.316074755687,2.50523199727,1.19580151065,2.09324667319,3.10254822504,2.57899522172,3.6752325653,2.98525266972,2.39421619211,0.128198499852,3.92886454598,3.98556446491,3.29617764253,0.63317658333,3,200
906,哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.82728254722,2.74928135714,2.74634900989,0.462996371521,2.11530575461,1.08726982486,0.315311859597,2.50445811237,1.19516155042,2.09312381148,3.10254822504,2.57899522172,3.6752325653,2.98525266972,2.39421619211,0.128198499852,3.92886454598,3.98556446491,3.29617764253,0.63317658333,3,198
371,风骚走姿的传统,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.54753505657,2.52107216804,2.5288606664,0.244209626751,1.9242908415,0.875095951892,0.127706946678,2.16892991145,0.889660000073,1.82191650832,3.25579792208,1.51819825204,2.81379257539,1.36279759338,1.14994513102,3.97353036243,2.11720730113,3.55560370471,3.98746927958,3.97845114515,1,83
1287,什么歌啊,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.92147154825,2.81866279051,2.86998169134,0.590459691192,2.24732215008,1.20579168547,0.404106874736,2.59791103302,1.27757529664,2.19052109187,3.98941833173,3.46616823108,3.98851569421,3.96140196904,3.98359004208,3.61135264582,1.65830438226,3.67455202613,0.817684068824,1.36727486398,5,150
902,哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.82598321417,2.74820084367,2.74480955666,0.461747800026,2.11430290102,1.08721679756,0.313668210519,2.50278981419,1.19378285527,2.09285887637,3.10254822504,2.57899522172,3.6752325653,2.98525266972,2.39421619211,0.128198499852,3.92886454598,3.98556446491,3.29617764253,0.63317658333,3,194
1315,泥垢,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.93065716347,2.82663428299,2.87913967887,0.599186041458,2.2562424992,1.21373074801,0.408043322992,2.60649299831,1.27992820733,2.19393937566,3.98941833173,3.46616823108,3.98851569421,3.96140196904,3.98359004208,3.61135264582,1.65830438226,3.67455202613,0.817684068824,1.36727486398,5,178
921,哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.83199743303,2.75320182417,2.75193434008,0.467530522867,2.11894486944,1.08746330274,0.321279137998,2.51051353394,1.20016752598,2.09408573572,3.10254822504,2.57899522172,3.6752325653,2.98525266972,2.39421619211,0.128198499852,3.92886454598,3.98556446491,3.29617764253,0.63317658333,3,213
1325,哈哈哈哈哈哈,47d7d37f,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.93176998205,2.82759284702,2.8801638514,0.6008642425,2.25765227765,1.21541894834,0.408319836569,2.60739929383,1.27967044503,2.19417171132,3.98941833173,3.46616823108,3.98851569421,3.96140196904,3.98359004208,3.61135264582,1.65830438226,3.67455202613,0.817684068824,1.36727486398,5,188
